datetime,season,year,month,day,dow,hour,holiday,workingday,weather,temp,atemp,humidity,windspeed,regrate,count,casual,registered
2012-8-11 21:00,3,2012,8,11,7,21,0,0,2,27.06,29.545,89,11.0014,79.688,128,26,102
2012-8-11 22:00,3,2012,8,11,7,22,0,0,2,27.06,29.545,89,11.0014,76.19,168,40,128
2012-8-11 23:00,3,2012,8,11,7,23,0,0,3,27.06,30.305,78,11.0014,74.233,163,42,121
2012-8-12 0:00,3,2012,8,12,1,0,0,0,2,26.24,30.305,73,8.9981,80,120,24,96
2012-8-12 1:00,3,2012,8,12,1,1,0,0,1,25.42,29.545,78,8.9981,81.416,113,21,92
2012-8-12 2:00,3,2012,8,12,1,2,0,0,1,26.24,30.305,69,8.9981,77.907,86,19,67
2012-8-12 3:00,3,2012,8,12,1,3,0,0,1,25.42,29.545,73,6.0032,77.083,48,11,37
2012-8-12 4:00,3,2012,8,12,1,4,0,0,1,26.24,30.305,69,6.0032,80,10,2,8
2012-8-12 5:00,3,2012,8,12,1,5,0,0,1,26.24,31.06,61,12.998,90,10,1,9
2012-8-12 6:00,3,2012,8,12,1,6,0,0,1,26.24,30.305,65,11.0014,87.5,16,2,14
2012-8-12 7:00,3,2012,8,12,1,7,0,0,1,26.24,30.305,65,8.9981,76.923,39,9,30
2012-8-12 8:00,3,2012,8,12,1,8,0,0,1,27.06,31.06,54,15.0013,70.588,119,35,84
2012-8-12 9:00,3,2012,8,12,1,9,0,0,1,28.7,32.575,48,15.0013,70.507,217,64,153
2012-8-12 10:00,3,2012,8,12,1,10,0,0,1,28.7,32.575,51,11.0014,73.171,328,88,240
2012-8-12 11:00,3,2012,8,12,1,11,0,0,1,30.34,33.335,42,11.0014,62.806,449,167,282
2012-8-12 12:00,3,2012,8,12,1,12,0,0,1,30.34,33.335,42,12.998,67.723,505,163,342
2012-8-12 13:00,3,2012,8,12,1,13,0,0,1,31.98,34.85,40,0,67.219,543,178,365
2012-8-12 14:00,3,2012,8,12,1,14,0,0,1,31.16,34.09,40,12.998,63.212,579,213,366
2012-8-12 15:00,3,2012,8,12,1,15,0,0,1,31.16,34.09,40,8.9981,59.272,577,235,342
2012-8-12 16:00,3,2012,8,12,1,16,0,0,1,31.16,34.09,40,7.0015,58.48,513,213,300
2012-8-12 17:00,3,2012,8,12,1,17,0,0,1,32.8,34.85,33,0,63.168,505,186,319
2012-8-12 18:00,3,2012,8,12,1,18,0,0,1,31.98,34.09,35,7.0015,66.599,491,164,327
2012-8-12 19:00,3,2012,8,12,1,19,0,0,1,30.34,32.575,40,8.9981,68.172,465,148,317
2012-8-12 20:00,3,2012,8,12,1,20,0,0,1,29.52,32.575,45,0,68,300,96,204
2012-8-12 21:00,3,2012,8,12,1,21,0,0,1,29.52,33.335,51,6.0032,64.545,220,78,142
2012-8-12 22:00,3,2012,8,12,1,22,0,0,1,28.7,32.575,58,8.9981,77.901,181,40,141
2012-8-12 23:00,3,2012,8,12,1,23,0,0,1,27.88,31.82,61,0,77.273,110,25,85
2012-8-13 0:00,3,2012,8,13,2,0,0,1,1,27.06,31.06,65,7.0015,70.213,47,14,33
2012-8-13 1:00,3,2012,8,13,2,1,0,1,1,27.06,31.06,65,6.0032,78.571,14,3,11
2012-8-13 2:00,3,2012,8,13,2,2,0,1,1,26.24,30.305,69,7.0015,88.889,9,1,8
2012-8-13 3:00,3,2012,8,13,2,3,0,1,1,26.24,30.305,69,0,83.333,6,1,5
2012-8-13 4:00,3,2012,8,13,2,4,0,1,1,26.24,30.305,69,7.0015,100,11,0,11
2012-8-13 5:00,3,2012,8,13,2,5,0,1,1,26.24,30.305,69,7.0015,91.667,36,3,33
2012-8-13 6:00,3,2012,8,13,2,6,0,1,1,25.42,29.545,73,6.0032,97.484,159,4,155
2012-8-13 7:00,3,2012,8,13,2,7,0,1,1,27.06,31.06,65,8.9981,97.477,436,11,425
2012-8-13 8:00,3,2012,8,13,2,8,0,1,2,29.52,33.335,51,6.0032,96.285,673,25,648
2012-8-13 9:00,3,2012,8,13,2,9,0,1,2,30.34,33.335,45,0,86.885,305,40,265
2012-8-13 10:00,3,2012,8,13,2,10,0,1,2,31.16,34.09,40,0,55.779,199,88,111
2012-8-13 11:00,3,2012,8,13,2,11,0,1,1,31.16,34.09,40,6.0032,61.633,245,94,151
2012-8-13 12:00,3,2012,8,13,2,12,0,1,1,31.98,34.85,40,12.998,65.217,276,96,180
2012-8-13 13:00,3,2012,8,13,2,13,0,1,1,31.98,34.85,40,11.0014,68.898,254,79,175
2012-8-13 14:00,3,2012,8,13,2,14,0,1,1,32.8,34.85,33,7.0015,65.726,248,85,163
2012-8-13 15:00,3,2012,8,13,2,15,0,1,1,33.62,36.365,34,15.0013,70.803,274,80,194
2012-8-13 16:00,3,2012,8,13,2,16,0,1,1,32.8,35.605,36,6.0032,75,464,116,348
2012-8-13 17:00,3,2012,8,13,2,17,0,1,1,32.8,35.605,36,11.0014,87.531,818,102,716
2012-8-13 18:00,3,2012,8,13,2,18,0,1,1,31.16,34.85,52,19.0012,87.315,812,103,709
2012-8-13 19:00,3,2012,8,13,2,19,0,1,1,30.34,34.09,58,11.0014,84.144,555,88,467
2012-8-13 20:00,3,2012,8,13,2,20,0,1,1,30.34,34.09,62,15.0013,86.574,432,58,374
2012-8-13 21:00,3,2012,8,13,2,21,0,1,1,29.52,34.09,66,12.998,84.828,290,44,246
2012-8-13 22:00,3,2012,8,13,2,22,0,1,1,29.52,34.09,62,22.0028,77.083,192,44,148
2012-8-13 23:00,3,2012,8,13,2,23,0,1,1,28.7,32.575,70,15.0013,78.125,128,28,100
2012-8-14 0:00,3,2012,8,14,3,0,0,1,1,28.7,33.335,74,15.0013,80,60,12,48
2012-8-14 1:00,3,2012,8,14,3,1,0,1,1,27.88,31.82,79,16.9979,70.37,27,8,19
2012-8-14 2:00,3,2012,8,14,3,2,0,1,2,27.88,31.82,83,12.998,81.818,11,2,9
2012-8-14 3:00,3,2012,8,14,3,3,0,1,2,27.88,31.82,83,12.998,100,3,0,3
2012-8-14 4:00,3,2012,8,14,3,4,0,1,2,27.88,31.82,83,12.998,100,5,0,5
2012-8-14 5:00,3,2012,8,14,3,5,0,1,2,27.88,31.82,89,12.998,97.222,36,1,35
2012-8-14 6:00,3,2012,8,14,3,6,0,1,3,26.24,28.79,83,12.998,98.438,64,1,63
2012-8-14 7:00,3,2012,8,14,3,7,0,1,2,27.06,30.305,83,6.0032,99.441,179,1,178
2012-8-14 8:00,3,2012,8,14,3,8,0,1,2,27.06,29.545,89,6.0032,95.631,618,27,591
2012-8-14 9:00,3,2012,8,14,3,9,0,1,2,28.7,33.335,74,0,88.06,402,48,354
2012-8-14 10:00,3,2012,8,14,3,10,0,1,1,28.7,33.335,79,7.0015,74.519,208,53,155
2012-8-14 11:00,3,2012,8,14,3,11,0,1,1,30.34,34.09,62,0,64.796,196,69,127
2012-8-14 12:00,3,2012,8,14,3,12,0,1,1,31.98,35.605,49,8.9981,69,300,93,207
2012-8-14 13:00,3,2012,8,14,3,13,0,1,1,32.8,36.365,46,6.0032,70.979,286,83,203
2012-8-14 14:00,3,2012,8,14,3,14,0,1,1,33.62,37.12,41,15.0013,68.627,255,80,175
2012-8-14 15:00,3,2012,8,14,3,15,0,1,1,33.62,37.88,46,15.0013,70.318,283,84,199
2012-8-14 16:00,3,2012,8,14,3,16,0,1,1,33.62,37.12,43,15.0013,79.258,458,95,363
2012-8-14 17:00,3,2012,8,14,3,17,0,1,3,31.16,36.365,66,16.9979,90.394,812,78,734
2012-8-14 18:00,3,2012,8,14,3,18,0,1,1,31.16,35.605,62,19.0012,88.642,854,97,757
2012-8-14 19:00,3,2012,8,14,3,19,0,1,1,31.16,36.365,66,12.998,85.008,627,94,533
2012-8-14 20:00,3,2012,8,14,3,20,0,1,1,30.34,35.605,74,15.0013,85.092,436,65,371
2012-8-14 21:00,3,2012,8,14,3,21,0,1,1,30.34,34.09,62,15.0013,81.818,308,56,252
2012-8-14 22:00,3,2012,8,14,3,22,0,1,1,29.52,34.09,66,6.0032,85.185,189,28,161
2012-8-14 23:00,3,2012,8,14,3,23,0,1,1,29.52,34.09,66,11.0014,68.263,167,53,114
2012-8-15 0:00,3,2012,8,15,4,0,0,1,1,28.7,32.575,61,12.998,86.667,60,8,52
2012-8-15 1:00,3,2012,8,15,4,1,0,1,1,28.7,32.575,61,0,83.784,37,6,31
2012-8-15 2:00,3,2012,8,15,4,2,0,1,1,27.88,31.82,65,0,87.5,8,1,7
2012-8-15 3:00,3,2012,8,15,4,3,0,1,1,27.06,31.06,74,7.0015,90.909,11,1,10
2012-8-15 4:00,3,2012,8,15,4,4,0,1,1,26.24,28.79,83,7.0015,100,4,0,4
2012-8-15 5:00,3,2012,8,15,4,5,0,1,1,26.24,29.545,78,7.0015,89.744,39,4,35
2012-8-15 6:00,3,2012,8,15,4,6,0,1,1,26.24,29.545,78,7.0015,93.023,172,12,160
2012-8-15 7:00,3,2012,8,15,4,7,0,1,2,27.06,31.06,69,12.998,94.919,492,25,467
2012-8-15 8:00,3,2012,8,15,4,8,0,1,2,28.7,32.575,65,19.0012,94.135,682,40,642
2012-8-15 9:00,3,2012,8,15,4,9,0,1,2,29.52,34.09,62,12.998,84.469,367,57,310
2012-8-15 10:00,3,2012,8,15,4,10,0,1,2,29.52,34.09,62,12.998,69.957,233,70,163
2012-8-15 11:00,3,2012,8,15,4,11,0,1,2,30.34,34.09,58,12.998,65.957,235,80,155
2012-8-15 12:00,3,2012,8,15,4,12,0,1,1,30.34,34.09,55,15.0013,74.919,307,77,230
2012-8-15 13:00,3,2012,8,15,4,13,0,1,2,31.98,35.605,49,12.998,70.068,294,88,206
2012-8-15 14:00,3,2012,8,15,4,14,0,1,2,31.16,34.85,52,19.9995,63.137,255,94,161
2012-8-15 15:00,3,2012,8,15,4,15,0,1,1,31.16,34.85,52,16.9979,73.684,266,70,196
2012-8-15 16:00,3,2012,8,15,4,16,0,1,1,31.16,34.09,48,12.998,78.886,431,91,340
2012-8-15 17:00,3,2012,8,15,4,17,0,1,1,30.34,34.09,55,19.0012,88.014,851,102,749
2012-8-15 18:00,3,2012,8,15,4,18,0,1,1,30.34,33.335,51,15.0013,90.566,848,80,768
2012-8-15 19:00,3,2012,8,15,4,19,0,1,1,28.7,32.575,61,8.9981,80.894,649,124,525
2012-8-15 20:00,3,2012,8,15,4,20,0,1,1,28.7,32.575,61,8.9981,83.138,427,72,355
2012-8-15 21:00,3,2012,8,15,4,21,0,1,1,28.7,32.575,61,12.998,84.444,315,49,266
2012-8-15 22:00,3,2012,8,15,4,22,0,1,1,28.7,32.575,61,11.0014,87.168,226,29,197
2012-8-15 23:00,3,2012,8,15,4,23,0,1,1,27.88,31.82,65,7.0015,86.957,138,18,120
2012-8-16 0:00,3,2012,8,16,5,0,0,1,1,27.06,31.06,69,0,82.895,76,13,63
2012-8-16 1:00,3,2012,8,16,5,1,0,1,1,26.24,30.305,73,0,85.714,21,3,18
2012-8-16 2:00,3,2012,8,16,5,2,0,1,1,26.24,30.305,69,12.998,100,15,0,15
2012-8-16 3:00,3,2012,8,16,5,3,0,1,1,25.42,29.545,73,16.9979,100,4,0,4
2012-8-16 4:00,3,2012,8,16,5,4,0,1,1,25.42,29.545,73,15.0013,60,5,2,3
2012-8-16 5:00,3,2012,8,16,5,5,0,1,1,24.6,28.79,78,11.0014,81.081,37,7,30
2012-8-16 6:00,3,2012,8,16,5,6,0,1,1,24.6,28.79,78,11.0014,98.182,165,3,162
2012-8-16 7:00,3,2012,8,16,5,7,0,1,1,26.24,30.305,69,15.0013,96.552,464,16,448
2012-8-16 8:00,3,2012,8,16,5,8,0,1,1,27.88,31.82,61,12.998,95.161,682,33,649
2012-8-16 9:00,3,2012,8,16,5,9,0,1,1,29.52,33.335,54,7.0015,87.834,337,41,296
2012-8-16 10:00,3,2012,8,16,5,10,0,1,1,30.34,33.335,48,8.9981,60.804,199,78,121
2012-8-16 11:00,3,2012,8,16,5,11,0,1,1,31.16,33.335,37,6.0032,69.708,274,83,191
2012-8-16 12:00,3,2012,8,16,5,12,0,1,1,32.8,34.85,33,7.0015,72.012,343,96,247
2012-8-16 13:00,3,2012,8,16,5,13,0,1,1,32.8,34.85,31,15.0013,73,300,81,219
2012-8-16 14:00,3,2012,8,16,5,14,0,1,1,33.62,35.605,32,0,70.968,248,72,176
2012-8-16 15:00,3,2012,8,16,5,15,0,1,1,32.8,34.85,33,16.9979,75.769,260,63,197
2012-8-16 16:00,3,2012,8,16,5,16,0,1,1,33.62,35.605,32,15.0013,81.146,419,79,340
2012-8-16 17:00,3,2012,8,16,5,17,0,1,1,33.62,36.365,34,12.998,85.507,897,130,767
2012-8-16 18:00,3,2012,8,16,5,18,0,1,1,32.8,35.605,36,0,86.899,832,109,723
2012-8-16 19:00,3,2012,8,16,5,19,0,1,1,31.16,34.09,40,7.0015,82.422,677,119,558
2012-8-16 20:00,3,2012,8,16,5,20,0,1,1,31.16,34.09,40,6.0032,80.545,514,100,414
2012-8-16 21:00,3,2012,8,16,5,21,0,1,1,30.34,33.335,48,12.998,76.685,356,83,273
2012-8-16 22:00,3,2012,8,16,5,22,0,1,1,29.52,33.335,51,11.0014,72.835,254,69,185
2012-8-16 23:00,3,2012,8,16,5,23,0,1,1,28.7,32.575,54,7.0015,74.336,226,58,168
2012-8-17 0:00,3,2012,8,17,6,0,0,1,1,27.88,12.12,57,11.0014,76.136,88,21,67
2012-8-17 1:00,3,2012,8,17,6,1,0,1,1,27.06,12.12,65,7.0015,70.37,54,16,38
2012-8-17 2:00,3,2012,8,17,6,2,0,1,1,27.06,12.12,61,8.9981,78.947,19,4,15
2012-8-17 3:00,3,2012,8,17,6,3,0,1,1,26.24,12.12,65,7.0015,100,6,0,6
2012-8-17 4:00,3,2012,8,17,6,4,0,1,1,26.24,12.12,73,11.0014,100,9,0,9
2012-8-17 5:00,3,2012,8,17,6,5,0,1,1,26.24,12.12,73,7.0015,94.444,36,2,34
2012-8-17 6:00,3,2012,8,17,6,6,0,1,1,25.42,12.12,78,8.9981,96.178,157,6,151
2012-8-17 7:00,3,2012,8,17,6,7,0,1,1,26.24,12.12,73,7.0015,97.098,379,11,368
2012-8-17 8:00,3,2012,8,17,6,8,0,1,1,27.88,12.12,65,8.9981,93.563,668,43,625
2012-8-17 9:00,3,2012,8,17,6,9,0,1,1,28.7,12.12,58,7.0015,84.656,378,58,320
2012-8-17 10:00,3,2012,8,17,6,10,0,1,1,30.34,12.12,55,11.0014,64.502,231,82,149
2012-8-17 11:00,3,2012,8,17,6,11,0,1,1,31.16,12.12,52,19.0012,67.657,303,98,205
2012-8-17 12:00,3,2012,8,17,6,12,0,1,1,33.62,12.12,41,15.0013,69.863,365,110,255
2012-8-17 13:00,3,2012,8,17,6,13,0,1,1,34.44,12.12,36,26.0027,71.148,357,103,254
2012-8-17 14:00,3,2012,8,17,6,14,0,1,1,35.26,12.12,34,27.9993,60.976,328,128,200
2012-8-17 15:00,3,2012,8,17,6,15,0,1,1,35.26,12.12,30,31.0009,66.841,383,127,256
2012-8-17 16:00,3,2012,8,17,6,16,0,1,2,34.44,12.12,32,30.0026,76.23,488,116,372
2012-8-17 17:00,3,2012,8,17,6,17,0,1,1,33.62,12.12,36,22.0028,81.795,791,144,647
2012-8-17 18:00,3,2012,8,17,6,18,0,1,2,33.62,12.12,38,16.9979,83.857,669,108,561
2012-8-17 19:00,3,2012,8,17,6,19,0,1,2,30.34,12.12,55,26.0027,82.077,491,88,403
2012-8-17 20:00,3,2012,8,17,6,20,0,1,2,29.52,12.12,58,15.0013,72.981,359,97,262
2012-8-17 21:00,3,2012,8,17,6,21,0,1,2,27.88,12.12,69,19.9995,77.647,255,57,198
2012-8-17 22:00,3,2012,8,17,6,22,0,1,3,27.06,12.12,83,12.998,79.812,213,43,170
2012-8-17 23:00,3,2012,8,17,6,23,0,1,3,26.24,12.12,83,15.0013,82.645,121,21,100
2012-8-18 0:00,3,2012,8,18,7,0,0,0,2,26.24,28.79,83,15.0013,94.286,105,6,99
2012-8-18 1:00,3,2012,8,18,7,1,0,0,3,25.42,27.275,94,11.0014,84.783,92,14,78
2012-8-18 2:00,3,2012,8,18,7,2,0,0,3,25.42,28.03,88,11.0014,90.698,43,4,39
2012-8-18 3:00,3,2012,8,18,7,3,0,0,1,25.42,28.03,88,12.998,76.667,30,7,23
2012-8-18 4:00,3,2012,8,18,7,4,0,0,1,25.42,29.545,73,15.0013,61.538,13,5,8
2012-8-18 5:00,3,2012,8,18,7,5,0,0,1,24.6,28.79,78,16.9979,77.778,9,2,7
2012-8-18 6:00,3,2012,8,18,7,6,0,0,1,24.6,28.03,83,15.0013,85.185,27,4,23
2012-8-18 7:00,3,2012,8,18,7,7,0,0,1,24.6,28.03,83,15.0013,81.25,64,12,52
2012-8-18 8:00,3,2012,8,18,7,8,0,0,1,26.24,30.305,69,16.9979,85.185,189,28,161
2012-8-18 9:00,3,2012,8,18,7,9,0,0,1,27.06,31.06,65,19.0012,72.26,292,81,211
2012-8-18 10:00,3,2012,8,18,7,10,0,0,1,28.7,32.575,54,11.0014,65.417,480,166,314
2012-8-18 11:00,3,2012,8,18,7,11,0,0,1,29.52,33.335,51,0,66.418,536,180,356
2012-8-18 12:00,3,2012,8,18,7,12,0,0,1,31.16,33.335,37,12.998,59.327,654,266,388
2012-8-18 13:00,3,2012,8,18,7,13,0,0,1,30.34,32.575,40,12.998,55.124,644,289,355
2012-8-18 14:00,3,2012,8,18,7,14,0,0,1,31.16,33.335,37,19.0012,59.532,598,242,356
2012-8-18 15:00,3,2012,8,18,7,15,0,0,1,31.16,33.335,37,15.0013,58.054,596,250,346
2012-8-18 16:00,3,2012,8,18,7,16,0,0,1,31.16,33.335,37,16.9979,55.226,641,287,354
2012-8-18 17:00,3,2012,8,18,7,17,0,0,1,31.16,33.335,37,15.0013,59.685,635,256,379
2012-8-18 18:00,3,2012,8,18,7,18,0,0,1,30.34,32.575,37,11.0014,59.386,554,225,329
2012-8-18 19:00,3,2012,8,18,7,19,0,0,1,28.7,31.82,45,11.0014,66.393,488,164,324
2012-8-18 20:00,3,2012,8,18,7,20,0,0,1,28.7,31.82,45,7.0015,70.968,341,99,242
2012-8-18 21:00,3,2012,8,18,7,21,0,0,1,27.06,31.06,61,0,73.373,338,90,248
2012-8-18 22:00,3,2012,8,18,7,22,0,0,1,27.06,31.06,61,0,65.517,261,90,171
2012-8-18 23:00,3,2012,8,18,7,23,0,0,1,26.24,30.305,65,6.0032,74.468,235,60,175
2012-8-19 0:00,3,2012,8,19,1,0,0,0,1,27.06,31.06,57,6.0032,76.471,187,44,143
2012-8-19 1:00,3,2012,8,19,1,1,0,0,1,26.24,30.305,65,0,77.863,131,29,102
2012-8-19 2:00,3,2012,8,19,1,2,0,0,2,25.42,30.305,69,6.0032,86.555,119,16,103
2012-8-19 3:00,3,2012,8,19,1,3,0,0,2,25.42,30.305,61,11.0014,61.818,55,21,34
2012-8-19 4:00,3,2012,8,19,1,4,0,0,2,25.42,30.305,65,11.0014,84.615,26,4,22
2012-8-19 5:00,3,2012,8,19,1,5,0,0,2,24.6,29.545,73,8.9981,72.727,11,3,8
2012-8-19 6:00,3,2012,8,19,1,6,0,0,2,25.42,30.305,69,7.0015,75,20,5,15
2012-8-19 7:00,3,2012,8,19,1,7,0,0,2,25.42,30.305,69,8.9981,70.732,41,12,29
2012-8-19 8:00,3,2012,8,19,1,8,0,0,2,26.24,30.305,69,7.0015,72.581,124,34,90
2012-8-19 9:00,3,2012,8,19,1,9,0,0,2,27.06,31.06,74,0,68.148,270,86,184
2012-8-19 10:00,3,2012,8,19,1,10,0,0,2,27.88,31.82,69,0,67.529,425,138,287
2012-8-19 11:00,3,2012,8,19,1,11,0,0,3,26.24,29.545,78,11.0014,69.485,272,83,189
2012-8-19 12:00,3,2012,8,19,1,12,0,0,3,26.24,30.305,73,0,62.416,298,112,186
2012-8-19 13:00,3,2012,8,19,1,13,0,0,3,26.24,28.79,83,8.9981,69.136,162,50,112
2012-8-19 14:00,3,2012,8,19,1,14,0,0,3,26.24,30.305,73,0,72.483,149,41,108
2012-8-19 15:00,3,2012,8,19,1,15,0,0,2,26.24,30.305,65,0,67.754,276,89,187
2012-8-19 16:00,3,2012,8,19,1,16,0,0,2,27.06,31.06,65,0,72.753,356,97,259
2012-8-19 17:00,3,2012,8,19,1,17,0,0,2,26.24,29.545,78,7.0015,77.843,343,76,267
2012-8-19 18:00,3,2012,8,19,1,18,0,0,2,26.24,29.545,78,7.0015,77.188,377,86,291
2012-8-19 19:00,3,2012,8,19,1,19,0,0,2,26.24,30.305,73,8.9981,78.886,341,72,269
2012-8-19 20:00,3,2012,8,19,1,20,0,0,2,26.24,30.305,73,12.998,77.737,274,61,213
2012-8-19 21:00,3,2012,8,19,1,21,0,0,3,25.42,29.545,78,6.0032,81.053,190,36,154
2012-8-19 22:00,3,2012,8,19,1,22,0,0,2,25.42,29.545,78,11.0014,89.286,56,6,50
2012-8-19 23:00,3,2012,8,19,1,23,0,0,2,25.42,29.545,73,0,84.783,46,7,39
2012-9-1 0:00,3,2012,9,1,7,0,0,0,1,30.34,34.09,62,7.0015,86.905,168,22,146
2012-9-1 1:00,3,2012,9,1,7,1,0,0,1,29.52,34.85,74,8.9981,86.076,79,11,68
2012-9-1 2:00,3,2012,9,1,7,2,0,0,1,28.7,32.575,70,11.0014,88.406,69,8,61
2012-9-1 3:00,3,2012,9,1,7,3,0,0,1,28.7,32.575,70,7.0015,82.857,35,6,29
2012-9-1 4:00,3,2012,9,1,7,4,0,0,1,28.7,32.575,70,0,75,12,3,9
2012-9-1 5:00,3,2012,9,1,7,5,0,0,1,27.88,31.82,79,0,90.909,22,2,20
2012-9-1 6:00,3,2012,9,1,7,6,0,0,1,27.88,31.82,79,0,63.889,36,13,23
2012-9-1 7:00,3,2012,9,1,7,7,0,0,2,30.34,34.09,58,8.9981,87.879,66,8,58
2012-9-1 8:00,3,2012,9,1,7,8,0,0,2,31.16,35.605,58,16.9979,82.716,162,28,134
2012-9-1 9:00,3,2012,9,1,7,9,0,0,2,31.16,35.605,58,12.998,73.84,237,62,175
2012-9-1 10:00,3,2012,9,1,7,10,0,0,2,31.98,36.365,55,12.998,69.305,417,128,289
2012-9-1 11:00,3,2012,9,1,7,11,0,0,2,32.8,37.88,55,15.0013,55.488,492,219,273
2012-9-1 12:00,3,2012,9,1,7,12,0,0,2,32.8,37.88,55,11.0014,60.297,471,187,284
2012-9-1 13:00,3,2012,9,1,7,13,0,0,2,33.62,38.635,52,6.0032,52.976,504,237,267
2012-9-1 14:00,3,2012,9,1,7,14,0,0,2,35.26,39.395,44,11.0014,53.307,514,240,274
2012-9-1 15:00,3,2012,9,1,7,15,0,0,2,35.26,39.395,44,19.0012,54.352,563,257,306
2012-9-1 16:00,3,2012,9,1,7,16,0,0,2,34.44,39.395,49,11.0014,54.762,462,209,253
2012-9-1 17:00,3,2012,9,1,7,17,0,0,2,33.62,38.635,52,0,55.724,463,205,258
2012-9-1 18:00,3,2012,9,1,7,18,0,0,2,33.62,38.635,52,0,58.371,442,184,258
2012-9-1 19:00,3,2012,9,1,7,19,0,0,3,31.98,37.12,62,0,59.949,392,157,235
2012-9-1 20:00,3,2012,9,1,7,20,0,0,3,31.16,36.365,67,16.9979,67.633,207,67,140
2012-9-1 21:00,3,2012,9,1,7,21,0,0,3,26.24,28.79,89,0,79.808,104,21,83
2012-9-1 22:00,3,2012,9,1,7,22,0,0,2,27.06,29.545,89,0,73.077,78,21,57
2012-9-1 23:00,3,2012,9,1,7,23,0,0,1,27.06,29.545,89,6.0032,60.69,145,57,88
2012-9-2 0:00,3,2012,9,2,1,0,0,0,2,27.06,29.545,89,6.0032,72.727,99,27,72
2012-9-2 1:00,3,2012,9,2,1,1,0,0,1,27.06,29.545,89,0,79.452,73,15,58
2012-9-2 2:00,3,2012,9,2,1,2,0,0,1,27.06,29.545,89,0,66.667,84,28,56
2012-9-2 3:00,3,2012,9,2,1,3,0,0,1,27.06,29.545,89,6.0032,78.571,42,9,33
2012-9-2 4:00,3,2012,9,2,1,4,0,0,1,27.06,29.545,89,0,68.182,22,7,15
2012-9-2 5:00,3,2012,9,2,1,5,0,0,1,27.06,29.545,89,0,83.333,12,2,10
2012-9-2 6:00,3,2012,9,2,1,6,0,0,2,27.06,29.545,89,0,86.667,15,2,13
2012-9-2 7:00,3,2012,9,2,1,7,0,0,1,27.06,29.545,94,6.0032,69.048,42,13,29
2012-9-2 8:00,3,2012,9,2,1,8,0,0,1,27.88,31.82,89,6.0032,76.744,129,30,99
2012-9-2 9:00,3,2012,9,2,1,9,0,0,2,28.7,33.335,84,0,62.069,232,88,144
2012-9-2 10:00,3,2012,9,2,1,10,0,0,2,29.52,34.85,79,0,59.278,388,158,230
2012-9-2 11:00,3,2012,9,2,1,11,0,0,2,30.34,34.85,70,0,53.783,489,226,263
2012-9-2 12:00,3,2012,9,2,1,12,0,0,3,30.34,34.85,70,0,54.495,545,248,297
2012-9-2 13:00,3,2012,9,2,1,13,0,0,3,29.52,34.85,74,6.0032,46.653,493,263,230
2012-9-2 14:00,3,2012,9,2,1,14,0,0,3,29.52,34.85,79,6.0032,45.514,457,249,208
2012-9-2 15:00,3,2012,9,2,1,15,0,0,3,30.34,35.605,74,8.9981,49.577,355,179,176
2012-9-2 16:00,3,2012,9,2,1,16,0,0,1,30.34,34.85,70,0,53.165,474,222,252
2012-9-2 17:00,3,2012,9,2,1,17,0,0,1,31.16,36.365,66,6.0032,56.461,503,219,284
2012-9-2 18:00,3,2012,9,2,1,18,0,0,1,30.34,35.605,74,0,54.6,500,227,273
2012-9-2 19:00,3,2012,9,2,1,19,0,0,2,28.7,33.335,84,15.0013,52.055,292,140,152
2012-9-2 20:00,3,2012,9,2,1,20,0,0,2,28.7,33.335,84,11.0014,39.423,104,63,41
2012-9-2 21:00,3,2012,9,2,1,21,0,0,1,28.7,32.575,70,11.0014,53.801,171,79,92
2012-9-2 22:00,3,2012,9,2,1,22,0,0,3,27.88,31.82,83,8.9981,60.241,166,66,100
2012-9-2 23:00,3,2012,9,2,1,23,0,0,3,27.06,29.545,89,6.0032,56.911,123,53,70
2012-9-3 0:00,3,2012,9,3,2,0,1,0,2,27.06,29.545,94,0,59.615,104,42,62
2012-9-3 1:00,3,2012,9,3,2,1,1,0,2,27.88,31.82,89,11.0014,67.273,55,18,37
2012-9-3 2:00,3,2012,9,3,2,2,1,0,1,27.06,29.545,89,7.0015,75,40,10,30
2012-9-3 3:00,3,2012,9,3,2,3,1,0,1,27.06,29.545,89,8.9981,78.571,28,6,22
2012-9-3 4:00,3,2012,9,3,2,4,1,0,1,27.06,29.545,89,6.0032,45.455,11,6,5
2012-9-3 5:00,3,2012,9,3,2,5,1,0,1,27.06,29.545,89,0,75,4,1,3
2012-9-3 6:00,3,2012,9,3,2,6,1,0,1,27.06,29.545,94,0,80,15,3,12
2012-9-3 7:00,3,2012,9,3,2,7,1,0,1,27.88,31.82,85,0,86.047,43,6,37
2012-9-3 8:00,3,2012,9,3,2,8,1,0,2,28.7,33.335,84,7.0015,71.654,127,36,91
2012-9-3 9:00,3,2012,9,3,2,9,1,0,2,28.7,33.335,84,8.9981,68.996,229,71,158
2012-9-3 10:00,3,2012,9,3,2,10,1,0,2,30.34,35.605,74,15.0013,62.396,359,135,224
2012-9-3 11:00,3,2012,9,3,2,11,1,0,2,30.34,34.85,70,19.0012,59.259,459,187,272
2012-9-3 12:00,3,2012,9,3,2,12,1,0,2,31.16,35.605,62,19.9995,64.825,543,191,352
2012-9-3 13:00,3,2012,9,3,2,13,1,0,2,31.16,36.365,66,16.9979,63.074,566,209,357
